Authors,Title,Year,Source title,Page start,Page end,Cited by
"Hafed, Z.M., Krauzlis, R.J.",Ongoing eye movements constrain visual perception,2006,Nature Neuroscience,1449,1457,21
"Arganda, S., Guantes, R., De Polavieja, G.G.",Sodium pumps adapt spike bursting to stimulus statistics,2007,Nature Neuroscience,1467,1473,21
"MacNeil, L.T., Hardy, W.R., Pawson, T., Wrana, J.L., Culotti, J.G.",UNC-129 regulates the balance between UNC-40 dependent and independent UNC-5 signaling pathways,2009,Nature Neuroscience,150,155,21
"Deeg, K.E., Aizenman, C.D.",Sensory modality-specific homeostatic plasticity in the developing optic tectum,2011,Nature Neuroscience,548,550,21
"Huang, H., Trussell, L.O.",KCNQ5 channels control resting properties and release probability of a synapse,2011,Nature Neuroscience,840,847,21
"Hyman, B.T.",Caspase activation without apoptosis: Insight into Aβ initiation of neurodegeneration,2011,Nature Neuroscience,5,6,21
"Rebola, N., Carta, M., Lanore, F., Blanchet, C., Mulle, C.",NMDA receptor-dependent metaplasticity at hippocampal mossy fiber synapses,2011,Nature Neuroscience,691,693,21
"Butko, M.T., Yang, J., Geng, Y., Kim, H.J., Jeon, N.L., Shu, X., MacKey, M.R., Ellisman, M.H., Tsien, R.Y., Lin, M.Z.",Fluorescent and photo-oxidizing TimeSTAMP tags track protein fates in light and electron microscopy,2012,Nature Neuroscience,1742,1751,21
"Li, C., Hisamoto, N., Nix, P., Kanao, S., Mizuno, T., Bastiani, M., Matsumoto, K.",The growth factor SVH-1 regulates axon regeneration in C. elegans via the JNK MAPK cascade,2012,Nature Neuroscience,551,557,21
"Bagdasarian, K., Szwed, M., Knutsen, P.M., Deutsch, D., Derdikman, D., Pietr, M., Simony, E., Ahissar, E.",Pre-neuronal morphological processing of object location by individual whiskers,2013,Nature Neuroscience,622,631,21
"Gire, D.H., Whitesell, J.D., Doucette, W., Restrepo, D.",Information for decision-making and stimulus identification is multiplexed in sensory cortex,2013,Nature Neuroscience,991,993,21
"Gruntman, E., Turner, G.C.",Integration of the olfactory code across dendritic claws of single mushroom body neurons,2013,Nature Neuroscience,1821,1829,21
"Leinwand, S.G., Chalasani, S.H.",Neuropeptide signaling remodels chemosensory circuit composition in Caenorhabditis elegans,2013,Nature Neuroscience,1461,1467,21
"Li, J., Hart, R.P., Mallimo, E.M., Swerdel, M.R., Kusnecov, A.W., Herrup, K.",EZH2-mediated H3K27 trimethylation mediates neurodegeneration in ataxia-telangiectasia,2013,Nature Neuroscience,1745,1753,21
"Li, P., Du, F., Yuelling, L.W., Lin, T., Muradimova, R.E., Tricarico, R., Wang, J., Enikolopov, G., Bellacosa, A., Wechsler-Reya, R.J., Yang, Z.-J.",A population of Nestin-expressing progenitors in the cerebellum exhibits increased tumorigenicity,2013,Nature Neuroscience,1737,1744,21
"McIlroy, G., Foldi, I., Aurikko, J., Wentzell, J.S., Lim, M.A., Fenton, J.C., Gay, N.J., Hidalgo, A.",Toll-6 and Toll-7 function as neurotrophin receptors in the Drosophila melanogaster CNS,2013,Nature Neuroscience,1248,1256,21
"Okamoto, M., Namba, T., Shinoda, T., Kondo, T., Watanabe, T., Inoue, Y., Takeuchi, K., Enomoto, Y., Ota, K., Oda, K., Wada, Y., Sagou, K., Saito, K., Sakakibara, A., Kawaguchi, A., Nakajima, K., Adachi, T., Fujimori, T., Ueda, M., Hayashi, S., Kaibuchi, K., Miyata, T.",TAG-1-assisted progenitor elongation streamlines nuclear migration to optimize subapical crowding,2013,Nature Neuroscience,1556,1566,21
"Pan, W.-X., Brown, J., Dudman, J.T.",Neural signals of extinction in the inhibitory microcircuit of the ventral midbrain,2013,Nature Neuroscience,71,78,21
"Wang, G., Obama, S., Yamashita, W., Sugihara, T., Tanaka, K.",Prior experience of rotation is not required for recognizing objects seen from different angles.,2005,Nature neuroscience.,1768,1775,22
"McCann, C.M., Tapia, J.C., Kim, H., Coggan, J.S., Lichtman, J.W.",Rapid and modifiable neurotransmitter receptor dynamics at a neuronal synapse in vivo,2008,Nature Neuroscience,807,815,22
"Yuasa-Kawada, J., Kinoshita-Kawada, M., Wu, G., Rao, Y., Wu, J.Y.",Midline crossing and Slit responsiveness of commissural axons require USP33,2009,Nature Neuroscience,1087,1089,22
"Charlesworth, J.D., Tumer, E.C., Warren, T.L., Brainard, M.S.",Learning the microstructure of successful behavior,2011,Nature Neuroscience,373,380,22
"Chen, F., Liu, Y., Sugiura, Y., Allen, P.D., Gregg, R.G., Lin, W.",Neuromuscular synaptic patterning requires the function of skeletal muscle dihydropyridine receptors,2011,Nature Neuroscience,570,578,22
"Valnegri, P., Khelfaoui, M., Dorseuil, O., Bassani, S., Lagneaux, C., Gianfelice, A., Benfante, R., Chelly, J., Billuart, P., Sala, C., Passafaro, M.",A circadian clock in hippocampus is regulated by interaction between oligophrenin-1 and Rev-erbα,2011,Nature Neuroscience,1293,1301,22
"Asari, H., Meister, M.",Divergence of visual channels in the inner retina,2012,Nature Neuroscience,1581,1589,22
"Bats, C., Soto, D., Studniarczyk, D., Farrant, M., Cull-Candy, S.G.",Channel properties reveal differential expression of TARPed and TARPless AMPARs in stargazer neurons,2012,Nature Neuroscience,853,861,22
"Shanechi, M.M., Hu, R.C., Powers, M., Wornell, G.W., Brown, E.N., Williams, Z.M.",Neural population partitioning and a concurrent brain-machine interface for sequential motor function,2012,Nature Neuroscience,1715,1722,22
"Cvetkovska, V., Hibbert, A.D., Emran, F., Chen, B.E.",Overexpression of Down syndrome cell adhesion molecule impairs precise synaptic targeting,2013,Nature Neuroscience,677,682,22
"Dolev, I., Fogel, H., Milshtein, H., Berdichevsky, Y., Lipstein, N., Brose, N., Gazit, N., Slutsky, I.",Spike bursts increase amyloid-β 40/42 ratio by inducing a presenilin-1 conformational change,2013,Nature Neuroscience,587,595,22
"Leung, L.C., Urbančič, V., Baudet, M.-L., Dwivedy, A., Bayley, T.G., Lee, A.C., Harris, W.A., Holt, C.E.",Coupling of NF-protocadherin signaling to axon guidance by cue-induced translation,2013,Nature Neuroscience,166,173,22
"Nikolaev, A., Leung, K.-M., Odermatt, B., Lagnado, L.",Synaptic mechanisms of adaptation and sensitization in the retina,2013,Nature Neuroscience,934,941,22
"Porlan, E., Morante-Redolat, J.M., Marqués-Torrejón, M.Á., Andreu-Agulló, C., Carneiro, C., Gómez-Ibarlucea, E., Soto, A., Vidal, A., Ferrón, S.R., Fariñas, I.",Transcriptional repression of Bmp2 by p21 Waf1/Cip1 links quiescence to neural stem cell maintenance,2013,Nature Neuroscience,1567,1575,22
"Zhang, Y.V., Raghuwanshi, R.P., Shen, W.L., Montell, C.",Food experience-induced taste desensitization modulated by the Drosophila TRPL channel,2013,Nature Neuroscience,1468,1476,22
"Luksch, H., Khanbabaie, R., Wessel, R.",Synaptic dynamics mediate sensitivity to motion independent of stimulus details,2004,Nature Neuroscience,380,388,23
"Tanaka, M.",Inactivation of the central thalamus delays self-timed saccades,2006,Nature Neuroscience,20,22,23
"Yazdanbakhsh, A., Livingstone, M.S.",End stopping in V1 is sensitive to contrast,2006,Nature Neuroscience,697,702,23
"Yao, Y., Wu, Y., Yin, C., Ozawa, R., Aigaki, T., Wouda, R.R., Noordermeer, J.N., Fradkin, L.G., Hing, H.",Antagonistic roles of Wnt5 and the Drl receptor in patterning the Drosophila antennal lobe,2007,Nature Neuroscience,1423,1432,23
"An, S.J., Grabner, C.P., Zenisek, D.",Real-time visualization of complexin during single exocytic events,2010,Nature Neuroscience,577,583,23
"Goh, G.Y., Huang, H., Ullman, J., Borre, L., Hnasko, T.S., Trussell, L.O., Edwards, R.H.",Presynaptic regulation of quantal size: K+/H+ exchange stimulates vesicular glutamate transport,2011,Nature Neuroscience,1285,1292,23
"Pollarolo, G., Schulz, J.G., Munck, S., Dotti, C.G.",Cytokinesis remnants define first neuronal asymmetry in vivo,2011,Nature Neuroscience,1525,1533,23
"Sumioka, A., Brown, T.E., Kato, A.S., Bredt, D.S., Kauer, J.A., Tomita, S.",PDZ binding of TARPγ-8 controls synaptic transmission but not synaptic plasticity,2011,Nature Neuroscience,1410,1412,23
"Tian, X., Li, J., Valakh, V., Diantonio, A., Wu, C.",Drosophila Rae1 controls the abundance of the ubiquitin ligase Highwire in post-mitotic neurons,2011,Nature Neuroscience,1267,1275,23
"Hu, J.-H., Yang, L., Kammermeier, P.J., Moore, C.G., Brakeman, P.R., Tu, J., Yu, S., Petralia, R.S., Li, Z., Zhang, P.-W., Park, J.M., Dong, X., Xiao, B., Worley, P.F.",Preso1 dynamically regulates group i metabotropic glutamate receptors,2012,Nature Neuroscience,836,844,23
"Kim, S., Ma, L., Jensen, K.L., Kim, M.M., Bond, C.T., Adelman, J.P., Yu, C.R.",Paradoxical contribution of SK3 and GIRK channels to the activation of mouse vomeronasal organ,2012,Nature Neuroscience,1236,1244,23
"MacAskill, A.F., Little, J.P., Cassel, J.M., Carter, A.G.",Subcellular connectivity underlies pathway-specific signaling in the nucleus accumbens,2012,Nature Neuroscience,1624,1626,23
"Quintana, A., Sanz, E., Wang, W., Storey, G.P., Güler, A.D., Wanat, M.J., Roller, B.A., La Torre, A., Amieux, P.S., McKnight, G.S., Bamford, N.S., Palmiter, R.D.",Lack of GPR88 enhances medium spiny neuron activity and alters motor- and cue-dependent behaviors,2012,Nature Neuroscience,1547,1555,23
"Sher, A., Devries, S.H.",A non-canonical pathway for mammalian blue-green color vision,2012,Nature Neuroscience,952,953,23
"Lu, B., Al-Ramahi, I., Valencia, A., Wang, Q., Berenshteyn, F., Yang, H., Gallego-Flores, T., Ichcho, S., Lacoste, A., Hild, M., Difiglia, M., Botas, J., Palacino, J.",Identification of NUB1 as a suppressor of mutant Huntingtin toxicity via enhanced protein clearance,2013,Nature Neuroscience,562,570,23
"Muñoz-Cuevas, F.J., Athilingam, J., Piscopo, D., Wilbrecht, L.",Cocaine-induced structural plasticity in frontal cortex correlates with conditioned place preference,2013,Nature Neuroscience,1367,1369,23
"Sivyer, B., Williams, S.R.",Direction selectivity is computed by active dendritic integration in retinal ganglion cells,2013,Nature Neuroscience,1848,1856,23
"Cano, M., Bezdudnaya, T., Swadlow, H.A., Alonso, J.-M.",Brain state and contrast sensitivity in the awake visual thalamus,2006,Nature Neuroscience,1240,1242,24
"Chen, Z., Kujawa, S.G., Sewell, W.F.",Auditory sensitivity regulation via rapid changes in expression of surface AMPA receptors,2007,Nature Neuroscience,1238,1240,24
"Sun, P., Ueno, K., Waggoner, R.A., Gardner, J.L., Tanaka, K., Cheng, K.",A temporal frequency-dependent functional architecture in human V1 revealed by high-resolution fMRI,2007,Nature Neuroscience,1404,1406,24
"Smith-Hicks, C., Xiao, B., Deng, R., Ji, Y., Zhao, X., Shepherd, J.D., Posern, G., Kuhl, D., Huganir, R.L., Ginty, D.D., Worley, P.F., Linden, D.J.",SRF binding to SRE 6.9 in the Arc promoter is essential for LTD in cultured Purkinje cells,2010,Nature Neuroscience,1082,1089,24
"Kastner, D.B., Baccus, S.A.",Coordinated dynamic encoding in the retina using opposing forms of plasticity,2011,Nature Neuroscience,1317,1322,24
"Lapid, H., Shushan, S., Plotkin, A., Voet, H., Roth, Y., Hummel, T., Schneidman, E., Sobel, N.",Neural activity at the human olfactory epithelium reflects olfactory perception,2011,Nature Neuroscience,1455,1461,24
"Renna, J.M., Weng, S., Berson, D.M.",Light acts through melanopsin to alter retinal waves and segregation of retinogeniculate afferents,2011,Nature Neuroscience,827,829,24
"Ofengeim, D., Chen, Y.-B., Miyawaki, T., Li, H., Sacchetti, S., Flannery, R.J., Alavian, K.N., Pontarelli, F., Roelofs, B.A., Hickman, J.A., Hardwick, J.M., Zukin, R.S., Jonas, E.A.",N-terminally cleaved Bcl-x L mediates ischemia-induced neuronal death,2012,Nature Neuroscience,574,580,24
"Simons, S.B., Caruana, D.A., Zhao, M., Dudek, S.M.",Caffeine-induced synaptic potentiation in hippocampal CA2 neurons,2012,Nature Neuroscience,23,25,24
"Suzuki, N., Maroof, A.M., Merkle, F.T., Koszka, K., Intoh, A., Armstrong, I., Moccia, R., Davis-Dusenbery, B.N., Eggan, K.",The mouse C9ORF72 ortholog is enriched in neurons known to degenerate in ALS and FTD,2013,Nature Neuroscience,1725,1727,24
"Xu, C., Zhao, M.-X., Poo, M.-M., Zhang, X.-H.",GABAB receptor activation mediates frequency-dependent plasticity of developing GABAergic synapses,2008,Nature Neuroscience,1410,1418,25
"Kwag, J., Paulsen, O.",The timing of external input controls the sign of plasticity at local synapses,2009,Nature Neuroscience,1219,1221,25
"Fortis-Santiago, Y., Rodwin, B.A., Neseliler, S., Piette, C.E., Katz, D.B.",State dependence of olfactory perception as a function of taste cortical inactivation,2010,Nature Neuroscience,158,159,25
"Li, W., Chen, S., Devries, S.H.",A fast rod photoreceptor signaling pathway in the mammalian retina,2010,Nature Neuroscience,414,416,25
"Bagley, E.E., Hacker, J., Chefer, V.I., Mallet, C., McNally, G.P., Chieng, B.C.H., Perroud, J., Shippenberg, T.S., Christie, M.J.",Drug-induced GABA transporter currents enhance GABA release to induce opioid withdrawal behaviors,2011,Nature Neuroscience,1548,1554,25
"Bhogal, B., Jepson, J.E., Savva, Y.A., Pepper, A.S.-R., Reenan, R.A., Jongens, T.A.",Modulation of dADAR-dependent RNA editing by the Drosophila fragile X mental retardation protein,2011,Nature Neuroscience,1517,1524,25
"Boulanger, A., Clouet-Redt, C., Farge, M., Flandre, A., Guignard, T., Fernando, C., Juge, F., Dura, J.-M.",Ftz-f1 and Hr39 opposing roles on EcR expression during Drosophila mushroom body neuron remodeling,2011,Nature Neuroscience,37,46,25
"Hakeda-Suzuki, S., Berger-Müller, S., Tomasi, T., Usui, T., Horiuchi, S.-Y., Uemura, T., Suzuki, T.",Golden goal collaborates with flamingo in conferring synaptic-layer specificity in the visual system,2011,Nature Neuroscience,314,323,25
"Wisotsky, Z., Medina, A., Freeman, E., Dahanukar, A.","Evolutionary differences in food preference rely on Gr64e, a receptor for glycerol",2011,Nature Neuroscience,1534,1541,25
"Chen, S., Li, W.",A color-coding amacrine cell may provide a blue-Off signal in a mammalian retina,2012,Nature Neuroscience,954,956,25
"Chia, P.H., Patel, M.R., Shen, K.",NAB-1 instructs synapse assembly by linking adhesion molecules and F-actin to active zone proteins,2012,Nature Neuroscience,234,242,25
"Hallermann, S., De Kock, C.P.J., Stuart, G.J., Kole, M.H.P.",State and location dependence of action potential metabolic cost in cortical pyramidal neurons,2012,Nature Neuroscience,1007,1014,25
"Jaworski, A., Tessier-Lavigne, M.",Autocrine/juxtaparacrine regulation of axon fasciculation by Slit-Robo signaling,2012,Nature Neuroscience,367,369,25
"Rahman, M., Ham, H., Liu, X., Sugiura, Y., Orth, K., Krämer, H.",Visual neurotransmission in Drosophila requires expression of Fic in glial capitate projections,2012,Nature Neuroscience,871,875,25
"Chittajallu, R., Craig, M.T., Mcfarland, A., Yuan, X., Gerfen, S., Tricoire, L., Erkkila, B., Barron, S.C., Lopez, C.M., Liang, B.J., Jeffries, B.W., Pelkey, K.A., McBain, C.J.",Dual origins of functionally distinct O-LM interneurons revealed by differential 5-HT<inf>3A</inf>R expression,2013,Nature Neuroscience,1598,1607,25
"Huang, F., Wang, X., Ostertag, E.M., Nuwal, T., Huang, B., Jan, Y.-N., Basbaum, A.I., Jan, L.Y.",TMEM16C facilitates Na + -activated K + currents in rat sensory neurons and regulates pain processing,2013,Nature Neuroscience,1284,1290,25
"Lu, L., Leutgeb, J.K., Tsao, A., Henriksen, E.J., Leutgeb, S., Barnes, C.A., Witter, M.P., Moser, M.-B., Moser, E.I.",Impaired hippocampal rate coding after lesions of the lateral entorhinal cortex,2013,Nature Neuroscience,1085,1093,25
"Wang, A.Y., Miura, K., Uchida, N.","The dorsomedial striatum encodes net expected return, critical for energizing performance vigor",2013,Nature Neuroscience,639,647,25
"Komai, S., Licznerski, P., Cetin, A., Waters, J., Denk, W., Brecht, M., Osten, P.",Postsynaptic excitability is necessary for strengthening of cortical sensory responses during experience-dependent development,2006,Nature Neuroscience,1125,1133,26
"Hojjati, M.R., Van Woerden, G.M., Tyler, W.J., Giese, K.P., Silva, A.J., Pozzo-Miller, L., Elgersma, Y.",Kinase activity is not required for αCaMKII-dependent presynaptic plasticity at CA3-CA1 synapses,2007,Nature Neuroscience,1125,1127,26
"Nienborg, H., Cumming, B.G.",Psychophysically measured task strategy for disparity discrimination is reflected in V2 neurons,2007,Nature Neuroscience,1608,1614,26
"Larimer, P., Strowbridge, B.W.",Representing information in cell assemblies: Persistent activity mediated by semilunar granule cells,2010,Nature Neuroscience,213,222,26
"Allen, D., Bond, C.T., Lujàn, R., Ballesteros-Merino, C., Lin, M.T., Wang, K., Klett, N., Watanabe, M., Shigemoto, R., Stackman Jr Jr., R.W., Maylie, J., Adelman, J.P.",The SK2-long isoform directs synaptic localization and function of SK2-containing channels,2011,Nature Neuroscience,744,749,26
"Chakrabarty, P., Ceballos-Diaz, C., Lin, W.-L., Beccard, A., Jansen-West, K., McFarland, N.R., Janus, C., Dickson, D., Das, P., Golde, T.E.",Interferon-γ 3 induces progressive nigrostriatal degeneration and basal ganglia calcification,2011,Nature Neuroscience,694,696,26
"Cohen, D.A., Robertson, E.M.",Preventing interference between different memory tasks,2011,Nature Neuroscience,953,955,26
"Egner, T.",Surprise! A unifying model of dorsal anterior cingulate function?,2011,Nature Neuroscience,1219,1220,26
"Pratt, K.G., Zimmerman, E.C., Cook, D.G., Sullivan, J.M.",Presenilin 1 regulates homeostatic synaptic scaling through Akt signaling,2011,Nature Neuroscience,1112,1114,26
